0.00829785 , 0.00988607 , 0.00611327 , 
0.0128606 , 0.0070052 , 0.00295844 , 
0.01287 , 0.00598672 , 0.00446561 , 
0.011376 , 0.0082736 , 0.009241 , 
0.0129386 , 0.00995257 , 0.00525148 , 
0.0154469 , 0.00890028 , 0.0062838 , 
0.0158383 , 0.00660675 , 0.0126508 , 
0.0150357 , 0.00600034 , 0.00669952 , 
0.0144119 , 0.0078483 , 0.00466419 , 
0.0143398 , 0.00928724 , 0.0147255 , 
0.0155555 , 0.00796056 , 0.0126621 , 
0.0172659 , 0.00599273 , 0.00246357 , 
0.0164737 , 0.00764435 , 0.0090122 , 
0.0138063 , 0.0118371 , 0.0177863 , 
0.0145412 , 0.0120357 , 0.00691644 , 
0.0176052 , 0.0102805 , 0.00677318 , 
0.0170379 , 0.0162756 , 0.0229967 , 
0.0173503 , 0.0244833 , 0.0143409 , 
0.0229365 , 0.0220272 , 0.0112762 , 
0.0234763 , 0.01812 , 0.0357539 , 
0.0173491 , 0.0261423 , 0.0272358 , 
0.0192143 , 0.0350572 , 0.015708 , 
0.0300727 , 0.0338714 , 0.0493594 , 
0.0365438 , 0.0324731 , 0.0502703 , 
0.0336314 , 0.0385023 , 0.0239332 , 
0.0279033 , 0.0452377 , 0.0527635 , 
0.030847 , 0.0469191 , 0.0729368 , 
0.0446787 , 0.0457591 , 0.0436736 , 
0.0597391 , 0.0475374 , 0.0600115 , 
0.0702236 , 0.0599904 , 0.0954664 , 
0.062651 , 0.0806394 , 0.0657765 , 
0.0384911 , 0.0810202 , 0.0824545 , 
0.0769536 , 0.0589326 , 0.157487 , 
0.207847 , 0.102135 , 0.100976 , 
0.237708 , 0.233834 , 0.112882 , 
0.0551403 , 0.236525 , 0.393345 , 
0.081861 , 0.0695965 , 0.312801 , 
0.917819 , 0.469164 , 0.137575 , 
2.49592 , 2.28141 , 2.22169 , 
4.0056 , 4.84839 , 6.81243 , 
4.61531 , 6.06607 , 9.36168 , 
4.0078 , 4.7675 , 6.70037 , 
2.49581 , 2.20956 , 2.1543 , 
0.919627 , 0.452431 , 0.137002 , 
0.0877501 , 0.0673761 , 0.290156 , 
0.0539801 , 0.214898 , 0.359468 , 
0.227603 , 0.212429 , 0.109227 , 
0.205259 , 0.0973771 , 0.0918998 , 
0.0845232 , 0.0550065 , 0.131835 , 
